date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt,ma5,ma20,ma60,macd,macd_sig,macd_hist,poc_price,target,reg_return_1d,reg_mdd_1d,class_win_1d,class_lose_1d,reg_return_3d,reg_mdd_3d,class_win_3d,class_lose_3d,reg_return_5d,reg_mdd_5d,class_win_5d,class_lose_5d,reg_return_10d,reg_mdd_10d,class_win_10d,class_lose_10d
20211119,251270,KR7251270005,넷마블,KOSPI,126500,-7500,-5.6,132000,133500,125500,557279,71333660000,85953502,10873118003000,132000,133500,125500,-126500,-7500,-5.6,557279,71334,0.73,+135460,--32901,--118341,--50812,--103466,23.0,23.0,23.0,--118341,--32901,+135460,0.73,131875.0,131875.0,131875.0,-879.5839638608741,-248.87620056919292,-630.7077632916812,132850.0,0,-0.01976284584980237,-0.01976284584980237,0,0,-0.01976284584980237,-0.035573122529644285,0,1,-0.02766798418972327,-0.0513833992094862,0,1,-0.04347826086956519,-0.07509881422924902,0,1
20211122,251270,KR7251270005,넷마블,KOSPI,124000,-2500,-1.98,124000,126000,121000,406653,49992328500,85953502,10658234248000,124000,126000,121000,-124000,-2500,-1.98,406653,49992,0.73,--13201,--13592,+21845,+4394,+30100,23.02,23.02,23.02,+21845,--13592,--13201,0.73,130300.0,130300.0,130300.0,-1550.8598747006326,-509.2729353954809,-1041.5869393051516,131500.0,-1,-0.008064516129032251,-0.008064516129032251,0,0,-0.008064516129032251,-0.016129032258064502,0,0,-0.008064516129032251,-0.032258064516129004,0,1,-0.024193548387096753,-0.056451612903225756,0,1
20211123,251270,KR7251270005,넷마블,KOSPI,123000,-1000,-0.81,122000,125500,122000,205988,25313753000,85953502,10572280746000,122000,125500,122000,-123000,-1000,-0.81,205988,25314,0.73,+43210,--36435,--12321,--15129,--2959,23.01,23.01,23.01,--12321,--36435,+43210,0.73,127900.0,129083.33333333333,129083.33333333333,-2138.886757840606,-835.195699884506,-1303.6910579561002,131500.0,-1,-0.008130081300813052,-0.008130081300813052,0,0,0.0,-0.024390243902439046,0,0,0.0,-0.04878048780487809,0,1,-0.016260162601625994,-0.04878048780487809,0,1
20211124,251270,KR7251270005,넷마블,KOSPI,122000,-1000,-0.81,121500,124000,120000,217473,26480973000,85953502,10486327244000,121500,124000,120000,-122000,-1000,-0.81,217473,26481,0.72,+34294,--29837,--24349,--2609,--97,22.98,22.98,22.98,--24349,--29837,+34294,0.72,125900.0,128071.42857142857,128071.42857142857,-2654.9888827184623,-1199.1543364512972,-1455.834546267165,134400.0,-1,0.008196721311475308,0.008196721311475308,0,0,0.008196721311475308,-0.016393442622950838,0,0,0.008196721311475308,-0.040983606557377095,0,1,-0.008196721311475419,-0.040983606557377095,0,1
20211125,251270,KR7251270005,넷마블,KOSPI,123000,1000,0.82,121500,125000,121000,149488,18411407000,85953502,10572280746000,121500,125000,121000,123000,1000,0.82,149488,18411,0.73,--5536,--436,+4348,+1235,--3907,22.98,22.98,22.98,+4348,--436,--5536,0.73,123700.0,127437.5,127437.5,-2949.314036024851,-1549.1862763660079,-1400.127759658843,134400.0,-1,-0.024390243902439046,-0.024390243902439046,0,0,-0.024390243902439046,-0.04878048780487809,0,1,-0.024390243902439046,-0.04878048780487809,0,1,-0.012195121951219523,-0.04878048780487809,0,1
20211126,251270,KR7251270005,넷마블,KOSPI,120000,-3000,-2.44,123000,123500,119500,199993,24210730000,85953502,10314420240000,123000,123500,119500,-120000,-3000,-2.44,199993,24211,0.73,+20465,--9298,--19063,--460,--6145,22.96,22.96,22.96,--19063,--9298,+20465,0.73,122400.0,126611.11111111111,126611.11111111111,-3385.616489059481,-1916.4723189047027,-1469.1441701547783,134350.0,0,0.0,0.0,0,0,0.0,-0.025000000000000022,0,0,0.008333333333333304,-0.025000000000000022,0,0,0.012499999999999956,-0.025000000000000022,0,0
20211129,251270,KR7251270005,넷마블,KOSPI,120000,0,0.0,118500,123500,118000,204984,24736897000,85953502,10314420240000,118500,123500,118000,120000,0,0.0,204984,24737,0.71,--43988,+53415,--8521,--1250,+8055,22.95,22.95,22.95,--8521,+53415,--43988,0.71,121600.0,125950.0,125950.0,-3688.866371191354,-2270.951129362033,-1417.915241829321,123400.0,-1,-0.025000000000000022,-0.025000000000000022,0,0,-0.01666666666666672,-0.025000000000000022,0,0,0.008333333333333304,-0.025000000000000022,0,0,0.012499999999999956,-0.025000000000000022,0,0
20211130,251270,KR7251270005,넷마블,KOSPI,117000,-3000,-2.5,120500,122000,115500,314056,37171512500,85953502,10056559734000,120500,122000,115500,-117000,-3000,-2.5,314056,37172,0.7,+43636,--54702,+17472,+12001,+24075,22.97,22.97,22.97,+17472,--54702,+43636,0.7,120400.0,125136.36363636363,125136.36363636363,-4123.733186295343,-2641.507540748695,-1482.2256455466481,121650.0,0,0.008547008547008517,0.008547008547008517,0,0,0.03418803418803429,0.008547008547008517,0,0,0.03418803418803429,0.008547008547008517,0,0,0.03846153846153855,0.008547008547008517,0,0
20211201,251270,KR7251270005,넷마블,KOSPI,118000,1000,0.85,117000,119500,115500,195728,22985679500,85953502,10142513236000,117000,119500,115500,118000,1000,0.85,195728,22986,0.68,+6217,--6688,+10101,+5132,+5785,22.98,22.98,22.98,+10101,--6688,+6217,0.68,119600.0,124541.66666666667,124541.66666666667,-4337.674614809337,-2980.7409555608237,-1356.9336592485133,121650.0,-1,0.0,0.0,0,0,0.025423728813559254,0.0,0,0,0.025423728813559254,0.0,0,0,0.029661016949152463,0.0,0,0
20211202,251270,KR7251270005,넷마블,KOSPI,118000,0,0.0,116500,119000,114500,219816,25631129500,85953502,10142513236000,116500,119000,114500,118000,0,0.0,219816,25631,0.68,--2363,+1953,--9041,--2199,--21530,22.97,22.97,22.97,--9041,+1953,--2363,0.68,118600.0,124038.46153846153,124038.46153846153,-4455.860353789714,-3275.764835206602,-1180.0955185831122,120950.0,-1,0.025423728813559254,0.025423728813559254,0,0,0.025423728813559254,0.004237288135593209,0,0,0.029661016949152463,0.004237288135593209,0,0,0.029661016949152463,0.0,0,0
20211203,251270,KR7251270005,넷마블,KOSPI,121000,3000,2.54,117000,123000,117000,162296,19456359500,85953502,10400373742000,117000,123000,117000,121000,3000,2.54,162296,19456,0.69,--17605,+8325,+11692,--6532,+15031,22.99,22.99,22.99,+11692,+8325,--17605,0.69,118800.0,123821.42857142857,123821.42857142857,-4258.360743545956,-3472.2840168744733,-786.0767266714829,120950.0,-1,-0.02066115702479343,-0.02066115702479343,0,0,-0.008264462809917328,-0.02066115702479343,0,0,0.004132231404958775,-0.02066115702479343,0,0,0.004132231404958775,-0.024793388429752095,0,0
20211206,251270,KR7251270005,넷마블,KOSPI,118500,-2500,-2.07,120500,121000,116500,145099,17178176000,85953502,10185489987000,120500,121000,116500,-118500,-2500,-2.07,145099,17178,0.69,+26351,--27459,+705,--1030,+5771,22.99,22.99,22.99,+705,--27459,+26351,0.69,118500.0,123466.66666666667,123466.66666666667,-4254.526453542494,-3628.7325042080774,-625.7939493344165,120950.0,-1,0.012658227848101333,0.012658227848101333,0,0,0.025316455696202445,0.00421940928270037,0,0,0.025316455696202445,0.00421940928270037,0,0,0.025316455696202445,-0.00421940928270037,0,0
20211207,251270,KR7251270005,넷마블,KOSPI,120000,1500,1.27,118500,121500,117000,168673,20127316500,85953502,10314420240000,118500,121500,117000,120000,1500,1.27,168673,20127,0.67,--5738,+25064,--19221,--22316,--18628,22.97,22.97,22.97,--19221,+25064,--5738,0.67,119100.0,123250.0,123250.0,-4083.379628570634,-3719.6619290805893,-363.71769949004465,120950.0,-1,-0.008333333333333304,-0.008333333333333304,0,0,0.012499999999999956,-0.008333333333333304,0,0,0.012499999999999956,-0.008333333333333304,0,0,0.012499999999999956,-0.01666666666666672,0,0
20211208,251270,KR7251270005,넷마블,KOSPI,119000,-1000,-0.83,120500,123000,118500,245427,29602301000,85953502,10228466738000,120500,123000,118500,-119000,-1000,-0.83,245427,29602,0.68,+20949,--10059,--3538,+8108,--65675,22.96,22.96,22.96,--3538,--10059,+20949,0.68,119300.0,123000.0,123000.0,-3982.528074777074,-3772.235158219886,-210.2929165571877,120950.0,0,0.021008403361344463,0.021008403361344463,0,0,0.021008403361344463,0.0,0,0,0.021008403361344463,-0.008403361344537785,0,0,0.021008403361344463,-0.008403361344537785,0,0
20211209,251270,KR7251270005,넷마블,KOSPI,121500,2500,2.1,122000,125000,120000,505705,61690743000,85953502,10443350493000,122000,125000,120000,121500,2500,2.1,505705,61691,0.68,+57402,--54620,+1408,--18312,--31196,22.96,22.96,22.96,+1408,--54620,+57402,0.68,120000.0,122916.66666666667,122916.66666666667,-3658.6981898986123,-3749.5277645556316,90.8295746570193,120950.0,2,-0.004115226337448541,-0.004115226337448541,0,0,-0.004115226337448541,-0.020576131687242816,0,0,-0.004115226337448541,-0.028806584362139898,0,0,0.0,-0.028806584362139898,0,0
20211210,251270,KR7251270005,넷마블,KOSPI,121000,-500,-0.41,121500,122000,120000,134363,16248206000,85953502,10400373742000,121500,122000,120000,-121000,-500,-0.41,134363,16248,0.68,+9970,--10630,+2140,--6631,--19011,22.97,22.97,22.97,+2140,--10630,+9970,0.68,120000.0,122815.78947368421,122815.78947368421,-3403.176790749989,-3680.2575697945035,277.08077904451466,120950.0,-1,-0.016528925619834656,-0.016528925619834656,0,0,-0.012396694214875992,-0.024793388429752095,0,0,-0.012396694214875992,-0.024793388429752095,0,0,0.004132231404958775,-0.024793388429752095,0,0
20211213,251270,KR7251270005,넷마블,KOSPI,119000,-2000,-1.65,121500,121500,119000,119759,14378750500,85953502,10228466738000,121500,121500,119000,-119000,-2000,-1.65,119759,14379,0.73,+19282,+12362,--124783,--19863,--34992,22.82,22.82,22.82,--124783,+12362,+19282,0.73,120100.0,122625.0,122625.0,-3323.7434804113,-3608.954751917863,285.2112715065632,120950.0,2,0.004201680672268893,0.004201680672268893,0,0,0.004201680672268893,-0.008403361344537785,0,0,0.021008403361344463,-0.008403361344537785,0,0,0.021008403361344463,-0.008403361344537785,0,0
20211214,251270,KR7251270005,넷마블,KOSPI,119500,500,0.42,118500,120500,118000,119159,14195995500,85953502,10271443489000,118500,120500,118000,119500,500,0.42,119159,14196,0.73,--1204,--5809,+5509,+11279,+18747,22.83,22.83,22.83,+5509,--5809,--1204,0.73,120000.0,121850.0,122476.19047619047,-3183.7459468934103,-3523.9129909129724,340.1670440195621,120950.0,3,-0.012552301255230103,-0.012552301255230103,0,0,-0.004184100418409997,-0.012552301255230103,0,0,0.01673640167364021,-0.012552301255230103,0,0,0.01673640167364021,-0.012552301255230103,0,0
20211215,251270,KR7251270005,넷마블,KOSPI,118000,-1500,-1.26,119500,120000,117000,165403,19507097500,85953502,10142513236000,119500,120000,117000,-118000,-1500,-1.26,165403,19507,0.72,+48420,--53042,--11425,+3560,--29541,22.81,22.81,22.81,--11425,--53042,+48420,0.72,119800.0,121150.0,122272.72727272728,-3157.437384201112,-3450.6178695706003,293.18048536948845,120950.0,3,0.008474576271186418,0.008474576271186418,0,0,0.029661016949152463,0.0,0,0,0.029661016949152463,0.0,0,0,0.029661016949152463,0.0,0,0
20211216,251270,KR7251270005,넷마블,KOSPI,119000,1000,0.85,119000,120000,117500,135792,16125565500,85953502,10228466738000,119000,120000,117500,119000,1000,0.85,135792,16126,0.72,+5215,--2078,--2605,--1968,--12861,22.81,22.81,22.81,--2605,--2078,+5215,0.72,119300.0,120400.0,122130.43478260869,-3021.07099024902,-3364.7084937062846,343.63750345726476,120200.0,3,-0.008403361344537785,-0.008403361344537785,0,0,0.021008403361344463,-0.008403361344537785,0,0,0.021008403361344463,-0.008403361344537785,0,0,0.050420168067226934,-0.008403361344537785,1,0
20211217,251270,KR7251270005,넷마블,KOSPI,118000,-1000,-0.84,118500,119500,118000,123893,14670819000,85953502,10142513236000,118500,119500,118000,-118000,-1000,-0.84,123893,14671,0.74,+12151,--5773,--1232,--7261,--12262,22.81,22.81,22.81,--1232,--5773,+12151,0.74,118700.0,119975.0,121958.33333333333,-2959.5751432466786,-3283.6818236143636,324.10668036768493,120250.0,3,0.029661016949152463,0.029661016949152463,0,0,0.029661016949152463,0.012711864406779627,0,0,0.029661016949152463,0.012711864406779627,0,0,0.05932203389830515,0.008474576271186418,1,0
20211220,251270,KR7251270005,넷마블,KOSPI,121500,3500,2.97,118000,122000,117000,248375,29739015000,85953502,10443350493000,118000,122000,117000,121500,3500,2.97,248375,29739,0.75,--79142,--17396,+96160,+77342,+47259,22.92,22.92,22.92,+96160,--17396,--79142,0.75,119200.0,119850.0,121940.0,-2598.4650050739583,-3146.6384599062826,548.1734548323243,120000.0,3,-0.016460905349794275,-0.016460905349794275,0,0,-0.004115226337448541,-0.016460905349794275,0,0,0.0,-0.016460905349794275,0,0,0.028806584362139898,-0.020576131687242816,0,0
20211221,251270,KR7251270005,넷마블,KOSPI,119500,-2000,-1.65,122000,122000,118500,165789,19817377500,85953502,10271443489000,122000,122000,118500,-119500,-2000,-1.65,165789,19817,0.75,+29044,+24142,--56074,--44439,--63525,22.86,22.86,22.86,--56074,+24142,+29044,0.75,119200.0,119675.0,121846.15384615384,-2445.4759793822304,-3006.4059638014724,560.9299844192419,119750.0,3,0.004184100418409997,0.004184100418409997,0,0,0.012552301255230214,0.004184100418409997,0,0,0.01673640167364021,0.004184100418409997,0,0,0.046025104602510414,-0.004184100418409997,0,0
20211222,251270,KR7251270005,넷마블,KOSPI,120000,500,0.42,119500,121000,118500,106168,12738873500,85953502,10314420240000,119500,121000,118500,120000,500,0.42,106168,12739,0.73,--15251,--1239,+28107,+3126,+14862,22.89,22.89,22.89,+28107,--1239,--15251,0.73,119600.0,119575.0,121777.77777777778,-2257.8580705994536,-2856.696385161069,598.8383145616153,119750.0,3,0.008333333333333304,0.008333333333333304,0,0,0.012499999999999956,0.008333333333333304,0,0,0.012499999999999956,-0.008333333333333304,0,0,0.04166666666666674,-0.008333333333333304,0,0
20211223,251270,KR7251270005,넷마블,KOSPI,121000,1000,0.83,120500,122500,120000,129505,15663161000,85953502,10400373742000,120500,122500,120000,121000,1000,0.83,129505,15663,0.73,--25372,+13544,+25221,+1117,+19341,22.92,22.92,22.92,+25221,+13544,--25372,0.73,120000.0,119475.0,121750.0,-2005.361326446582,-2686.4293734181715,681.0680469715894,119750.0,3,0.0,0.0,0,0,0.004132231404958775,0.0,0,0,0.03305785123966931,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0
20211224,251270,KR7251270005,넷마블,KOSPI,121000,0,0.0,121500,122000,120500,99421,12039868000,85953502,10400373742000,121500,122000,120500,121000,0,0.0,99421,12040,0.73,--5314,+20516,--25307,--2625,--12926,22.89,22.89,22.89,--25307,+20516,--5314,0.73,120600.0,119525.0,121724.13793103448,-1784.6831214670092,-2506.0801230279394,721.3970015609302,119750.0,3,0.004132231404958775,0.004132231404958775,0,0,0.004132231404958775,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0
20211227,251270,KR7251270005,넷마블,KOSPI,121500,500,0.41,121500,122000,120000,97061,11771242000,85953502,10443350493000,121500,122000,120000,121500,500,0.41,97061,11771,0.72,--23016,+18354,--8209,+3219,+3922,22.88,22.88,22.88,--8209,+18354,--23016,0.72,120600.0,119600.0,121716.66666666667,-1551.5627828480647,-2315.176654991965,763.6138721439002,119750.0,3,-0.004115226337448541,-0.004115226337448541,0,0,0.028806584362139898,-0.020576131687242816,0,0,0.028806584362139898,-0.020576131687242816,0,0,0.028806584362139898,-0.020576131687242816,0,0
20211228,251270,KR7251270005,넷마블,KOSPI,121000,-500,-0.41,121000,122500,120000,216010,26088023500,85953502,10400373742000,121000,122500,120000,-121000,-500,-0.41,216010,26088,0.71,--10535,+19076,--52204,--12100,+5851,22.82,22.82,22.82,--52204,+19076,--10535,0.71,120900.0,119800.0,121693.54838709677,-1391.1230556355295,-2130.365935120678,739.2428794851485,119750.0,3,-0.016528925619834656,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0,0.03305785123966931,-0.016528925619834656,0,0
20211229,251270,KR7251270005,넷마블,KOSPI,119000,-2000,-1.65,120000,121500,119000,207933,24910629500,85953502,10228466738000,120000,121500,119000,-119000,-2000,-1.65,207933,24911,0.7,+81682,--80122,--84219,--11932,--8634,22.72,22.72,22.72,--84219,--80122,+81682,0.7,120700.0,119850.0,121609.375,-1409.1133200059267,-1986.1154120977278,577.0020920918012,119750.0,3,0.050420168067226934,0.050420168067226934,1,0,0.050420168067226934,0.050420168067226934,1,0,0.050420168067226934,0.050420168067226934,1,0,0.050420168067226934,0.050420168067226934,1,0
20211230,251270,KR7251270005,넷마블,KOSPI,125000,6000,5.04,118500,127500,118000,518930,64226103000,85953502,10744187750000,118500,127500,118000,125000,6000,5.04,518930,64226,0.7,--101800,+25494,+79341,+37659,+96827,22.81,22.81,22.81,+79341,+25494,--101800,0.7,121500.0,120200.0,121712.12121212122,-928.51750639292,-1774.5958309567663,846.0783245638463,119800.0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,259960,KR7259960003,크래프톤,KOSPI,547000,-1000,-0.18,548000,563000,538000,540891,298316376000,48956545,26779230115000,548000,563000,538000,-547000,-1000,-0.18,540891,298316,0.39,--83940,+7270,+92084,+118485,+152021,7.24,7.24,7.24,+92084,+7270,--83940,0.39,547000.0,547000.0,547000.0,0.0,0.0,0.0,540500.0,-1,0.03656307129798897,0.03656307129798897,0,0,-0.009140767824497242,-0.009140767824497242,0,0,-0.07678244972577697,-0.07678244972577697,0,1,-0.08043875685557589,-0.08043875685557589,0,1
20211117,259960,KR7259960003,크래프톤,KOSPI,567000,20000,3.66,554000,580000,548000,762917,432030371000,48956545,27758361015000,554000,580000,548000,567000,20000,3.66,762917,432030,0.37,--176963,+41406,+139872,+91755,+198735,7.53,7.53,7.53,+139872,+41406,--176963,0.37,557000.0,557000.0,557000.0,1595.4415954415454,319.0883190883091,1276.3532763532362,559000.0,2,-0.042328042328042326,-0.042328042328042326,0,1,-0.04409171075837748,-0.08994708994709,0,1,-0.10229276895943562,-0.10934744268077601,0,1,-0.1128747795414462,-0.13756613756613756,0,1
20211118,259960,KR7259960003,크래프톤,KOSPI,543000,-24000,-4.23,570000,574000,541000,519439,285788363000,48956545,26583403935000,570000,574000,541000,-543000,-24000,-4.23,519439,285788,0.38,+54137,--31617,--8547,--23632,+63483,7.51,7.51,7.51,--8547,--31617,+54137,0.38,552333.3333333334,552333.3333333334,552333.3333333334,912.7198642868316,437.8146281280136,474.90523615881796,559000.0,-1,-0.0018416206261510082,-0.0018416206261510082,0,0,-0.0018416206261510082,-0.06998158379373853,0,1,-0.06261510128913439,-0.07182320441988954,0,1,-0.07366482504604055,-0.09944751381215466,0,1
20211119,259960,KR7259960003,크래프톤,KOSPI,542000,-1000,-0.18,539000,549000,526000,366848,197546420000,48956545,26534447390000,539000,549000,526000,-542000,-1000,-0.18,366848,197546,0.38,--47700,--23580,+97237,+81697,+92703,7.71,7.71,7.71,+97237,--23580,--47700,0.38,549750.0,549750.0,549750.0,287.6504753275076,407.78179756791246,-120.13132224040487,553000.0,-1,-0.047970479704797064,-0.047970479704797064,0,1,-0.047970479704797064,-0.06826568265682653,0,1,-0.06088560885608851,-0.07011070110701112,0,1,-0.0719557195571956,-0.0977859778597786,0,1
20211122,259960,KR7259960003,크래프톤,KOSPI,516000,-26000,-4.8,532000,541000,507000,499182,258130281000,48956545,25261577220000,532000,541000,507000,-516000,-26000,-4.8,499182,258130,0.39,--13176,--76794,+98391,+90269,+94849,7.91,7.91,7.91,+98391,--76794,--13176,0.39,543000.0,543000.0,543000.0,-2279.4283960830653,-129.6602411622831,-2149.7681549207823,558100.0,0,-0.02131782945736438,-0.02131782945736438,0,0,-0.013565891472868241,-0.023255813953488413,0,0,-0.011627906976744207,-0.023255813953488413,0,0,-0.025193798449612448,-0.08430232558139539,0,1
20211123,259960,KR7259960003,크래프톤,KOSPI,505000,-11000,-2.13,507000,519000,497500,334064,168689622000,48956545,24723055225000,507000,519000,497500,-505000,-11000,-2.13,334064,168690,0.38,--29664,--43282,+89738,+75136,+74966,8.09,8.09,8.09,+89738,--43282,--29664,0.38,534600.0,536666.6666666666,536666.6666666666,-5142.189011620358,-1132.165995253898,-4010.0230163664596,555250.0,-1,0.007920792079207928,0.007920792079207928,0,0,0.007920792079207928,-0.001980198019801982,0,0,0.00990099009900991,-0.003960396039603964,0,0,-0.003960396039603964,-0.07920792079207917,0,1
20211124,259960,KR7259960003,크래프톤,KOSPI,509000,4000,0.79,505000,514000,493000,339342,171548293000,48956545,24918881405000,505000,514000,493000,509000,4000,0.79,339342,171548,0.36,--29449,--54965,+91665,+80903,+98631,8.28,8.28,8.28,+91665,--54965,--29449,0.36,523000.0,532714.2857142857,532714.2857142857,-7007.403864116757,-2307.21356902647,-4700.190295090288,553900.0,-1,-0.00982318271119842,-0.00982318271119842,0,0,0.0019646365422396617,-0.00982318271119842,0,0,0.0019646365422396617,-0.03929273084479368,0,1,-0.011787819253438081,-0.08742632612966605,0,1
20211125,259960,KR7259960003,크래프톤,KOSPI,504000,-5000,-0.98,509000,518000,501000,289504,147330564000,48956545,24674098680000,509000,518000,501000,-504000,-5000,-0.98,289504,147331,0.35,--40641,--3678,+48589,+43419,+62323,8.38,8.38,8.38,+48589,--3678,--40641,0.35,515200.0,529125.0,529125.0,-8787.758476595627,-3603.3225505403016,-5184.435926055326,553900.0,-1,0.003968253968253954,0.003968253968253954,0,0,0.011904761904761862,-0.001984126984126977,0,0,0.011904761904761862,-0.029761904761904767,0,0,-0.001984126984126977,-0.07837301587301593,0,1
20211126,259960,KR7259960003,크래프톤,KOSPI,506000,2000,0.4,504000,515000,501000,298183,151055010185,48956545,24772011770000,504000,515000,501000,506000,2000,0.4,298183,151055,0.35,--5355,--19783,+28985,+47368,+62631,8.44,8.44,8.44,+28985,--19783,--5355,0.35,508000.0,526555.5555555555,526555.5555555555,-9922.933646183461,-4867.244769668933,-5055.688876514528,553900.0,-1,0.007905138339920903,0.007905138339920903,0,0,0.007905138339920903,-0.03359683794466406,0,1,0.007905138339920903,-0.03359683794466406,0,1,-0.005928853754940677,-0.08201581027667981,0,1
20211129,259960,KR7259960003,크래프톤,KOSPI,510000,4000,0.79,500000,524000,498500,380148,194562710000,48956545,24967837950000,500000,524000,498500,510000,4000,0.79,380148,194563,0.33,--56426,+11504,+47633,+37153,+55195,8.54,8.54,8.54,+47633,+11504,--56426,0.33,506800.0,524900.0,524900.0,-10380.145717556356,-5969.824959246418,-4410.320758309937,501700.0,-1,-0.013725490196078383,-0.013725490196078383,0,0,-0.013725490196078383,-0.04117647058823526,0,1,-0.013725490196078383,-0.07352941176470584,0,1,-0.013725490196078383,-0.08921568627450982,0,1
20211130,259960,KR7259960003,크래프톤,KOSPI,503000,-7000,-1.37,515000,526000,477000,2455962,1239852972500,48956545,24625142135000,515000,526000,477000,-503000,-7000,-1.37,2455962,1239853,0.33,--92871,--29811,+129282,+177326,+163414,8.8,8.8,8.8,+129282,--29811,--92871,0.33,506400.0,522909.0909090909,522909.0909090909,-11178.47260290489,-7011.554487978114,-4166.918114926777,507900.0,0,-0.027833001988071593,-0.027833001988071593,0,0,-0.001988071570576566,-0.027833001988071593,0,0,-0.001988071570576566,-0.07554671968190851,0,1,-0.001988071570576566,-0.07654075546719685,0,1
20211201,259960,KR7259960003,크래프톤,KOSPI,489000,-14000,-2.78,504000,508000,482000,463600,227253548000,48956545,23939750505000,504000,508000,482000,-489000,-14000,-2.78,463600,227254,0.33,+22901,--106784,+110333,+79573,+67278,9.02,9.02,9.02,+110333,--106784,+22901,0.33,502400.0,520083.3333333333,520083.3333333333,-12793.36150050949,-8167.91589048439,-4625.445610025101,507900.0,-1,0.026584867075664542,0.026584867075664542,0,0,0.026584867075664542,-0.033742331288343586,0,1,0.026584867075664542,-0.050102249488752526,0,1,0.026584867075664542,-0.050102249488752526,0,1
20211202,259960,KR7259960003,크래프톤,KOSPI,502000,13000,2.66,485500,502000,481000,258026,127024799500,48956545,24576185590000,485500,502000,481000,502000,13000,2.66,258026,127025,0.3,--70213,--36021,+121901,+106770,+103064,9.27,9.27,9.27,+121901,--36021,--70213,0.3,502000.0,518692.3076923077,518692.3076923077,-12875.757514296449,-9109.484215246803,-3766.273299049646,507900.0,-1,-0.003984063745019917,-0.003984063745019917,0,0,-0.003984063745019917,-0.07370517928286857,0,1,-0.003984063745019917,-0.07470119521912355,0,1,-0.003984063745019917,-0.07470119521912355,0,1
20211203,259960,KR7259960003,크래프톤,KOSPI,500000,-2000,-0.4,498000,504000,492500,245814,122239806500,48956545,24478272500000,498000,504000,492500,-500000,-2000,-0.4,245814,122240,0.27,+15719,--56206,+35202,+42142,+54559,9.35,9.35,9.35,+35202,--56206,+15719,0.27,500800.0,517357.14285714284,517357.14285714284,-12953.124675932399,-9878.212307383921,-3074.9123685484774,507900.0,-1,-0.05500000000000005,-0.05500000000000005,0,1,-0.05500000000000005,-0.07099999999999995,0,1,-0.02100000000000002,-0.07099999999999995,0,1,-0.01100000000000001,-0.07099999999999995,0,1
20211206,259960,KR7259960003,크래프톤,KOSPI,472500,-27500,-5.5,499500,499500,472000,313777,150293403500,48956545,23131967512500,499500,499500,472000,-472500,-27500,-5.5,313777,150293,0.27,+128400,--85518,--34513,--37252,--12074,9.28,9.28,9.28,--34513,--85518,+128400,0.27,493300.0,514366.6666666667,514366.6666666667,-15059.85821082181,-10914.5414880715,-4145.316722750311,504400.0,0,-0.015873015873015928,-0.015873015873015928,0,0,0.013756613756613856,-0.016931216931216908,0,0,0.035978835978836,-0.016931216931216908,0,0,0.04656084656084647,-0.016931216931216908,0,0
20211207,259960,KR7259960003,크래프톤,KOSPI,465000,-7500,-1.59,473500,478000,455500,321250,148519320388,48956545,22764793425000,473500,478000,455500,-465000,-7500,-1.59,321250,148519,0.27,+78713,--69268,--26252,--20104,+25835,9.22,9.22,9.22,--26252,--69268,+78713,0.27,485700.0,511281.25,511281.25,-17137.10120014171,-12159.053430485543,-4978.047769656168,492850.0,0,-0.0010752688172043223,-0.0010752688172043223,0,0,0.052688172043010795,-0.0010752688172043223,1,0,0.06021505376344094,-0.0010752688172043223,1,0,0.0634408602150538,-0.0010752688172043223,1,0
20211208,259960,KR7259960003,크래프톤,KOSPI,464500,-500,-0.11,468500,473500,461500,227701,106185052500,48956545,22740315152500,468500,473500,461500,-464500,-500,-0.11,227701,106185,0.29,+18294,--45974,+10095206,+19290,+34698,29.84,29.84,29.84,+10095206,--45974,+18294,0.29,480800.0,508529.4117647059,508529.4117647059,-18609.162217983394,-13449.075187985114,-5160.08702999828,492850.0,-1,0.031216361679224924,0.031216361679224924,0,0,0.053821313240043134,0.031216361679224924,1,0,0.06135629709364898,0.031216361679224924,1,0,0.06458557588805158,0.0043057050592034685,1,0
