날짜,종목명,종가,시그널,open,high,low,volume,rsi,macd,action,sp500,vix,ma5,ma20,ma60,stoch_k,stoch_d,stoch_prev_k,stoch_prev_d,obv,sp500_ma20,vix_change,ma5_20_ratio,ma20_60_ratio,close_ma60_ratio,vol_change,macd_change,stoch_k_change,sp500_ma_ratio,vix_value,target
2025-12-09,NH투자증권,20202.919921875,매도,20299.124302455355,20299.124302455355,19962.408970424105,532765.0,51.02039463435168,125.64561257957394,매도,6840.509765625,16.93000030517578,495407.596484375,224535.03125,188371.0626627604,8.254843705902722,24.641049906270883,40.75022905068362,23.61353022265275,-21208715452.0,6840.509765625,0.0,2.2063710670286554,1.191982611745328,0.10725065536230566,38.655005582433944,-5291.4780651451665,-32.4953853447809,1.0,16.93000030517578,0
2025-12-09,삼성에피스홀딩스,575000.0,관망,521000.0,585000.0,519000.0,2149855.0,80.20176544766709,17505.08056697686,매도,6840.509765625,16.93000030517578,207096.75,226351.6283203125,200157.243359375,15.819842237637213,7.227118803554433,6.915056822837407,5.714119097207535,-21205912544.0,6840.509765625,0.0,0.9149337759873999,1.1308690333724594,2.872741402456311,44.41019791732674,12044.859160412976,8.904785414799806,1.0,16.93000030517578,2
2025-12-09,삼성물산,249066.109375,관망,248571.93058655757,255490.433624752,247089.39422123015,329868.0,71.42856150138043,8673.31193370343,매도,6840.509765625,16.93000030517578,271449.234375,239404.70400390626,204836.07643229168,17.387956530613305,14.901643741017645,8.32233746690592,12.807063799462465,-21205633652.0,6840.509765625,0.0,1.1338508802674607,1.1687623985662565,1.2159289208867878,1.3821484022386712,11048.932855977851,9.065619063707386,1.0,16.93000030517578,2
2025-12-09,롯데지주,26869.142578125,매도,27013.084413364955,27157.02624860491,26773.18135463169,90253.0,31.543609859406587,-637.811342170975,매도,6840.509765625,16.93000030517578,171768.194140625,240042.4427734375,202802.6857096354,20.122143980291597,20.60410592860961,33.6319571337386,19.55746103742083,-21205824488.0,6840.509765625,0.0,0.715574263267881,1.183625561631469,0.13248908654294222,0.08481075038763408,7287.834997203154,-13.509813153447006,1.0,16.93000030517578,0
2025-12-09,LG화학,377075.0625,관망,381049.50321146246,382539.91847826086,375584.6472332016,176352.0,45.63491875293448,2351.645143571426,매도,6840.509765625,16.93000030517578,148846.269921875,171942.73447265624,192012.05579427083,60.419597414258476,19.558448079428914,28.018060588624333,10.114604497382114,-21205774164.0,6840.509765625,0.0,0.8656735068125009,0.8954788477286154,1.9638093084322417,-0.5187438086895299,742.2844210621843,32.40153682563414,1.0,16.93000030517578,2
2025-12-09,신한지주,77151.1484375,매도,77544.77674585459,77544.77674585459,76265.48474370217,760299.0,55.70469655619979,1064.023553029372,매도,6840.509765625,16.93000030517578,207197.1515625,165635.351953125,177807.5164388021,34.15644176185251,42.811851415482465,51.231903484917325,38.67418988877058,-21205810475.0,6840.509765625,0.0,1.2509234841432704,0.9315430262484629,0.4339026267433072,3.731964922544547,-1425.5342743905492,-17.075461723064812,1.0,16.93000030517578,0
2025-12-09,현대오토에버,300021.6875,관망,290568.267827529,302011.88111525704,282109.94496268657,321776.0,85.01826048980055,27756.855774437863,매도,6840.509765625,16.93000030517578,163545.9515625,162634.116015625,182369.7176106771,37.860710951379794,35.11405897609603,19.675109243612987,38.69683272490668,-21205395361.0,6840.509765625,0.0,1.0056066683252818,0.8917824633737513,1.645128870246355,6.060826823488107,27384.459664040354,18.185601707766807,1.0,16.93000030517578,2
2025-12-09,두산,882302.5625,매수,893256.6575197517,906202.4061794584,878319.2552200903,74636.0,47.21485190348447,9860.883771990077,매도,6840.509765625,16.93000030517578,297593.6390625,194577.612890625,192984.39391276042,57.736855151064766,36.41504930932551,37.860710951379794,35.11405897609603,-21205320725.0,6840.509765625,0.0,1.529434114446567,1.00825568817023,4.571885553081818,-0.7680498234796878,-17895.972002447787,19.876144199684973,1.0,16.93000030517578,1
2025-12-09,한미약품,426440.8125,관망,425942.6339807243,428433.5265771029,420960.8487879673,70253.0,38.17203485146644,3159.455829829036,매도,6840.509765625,16.93000030517578,158981.72421875,194664.421875,195577.9,22.7950713153429,8.374636852368244,7.792368685242309,4.118335626753053,-21206746913.0,6840.509765625,0.0,0.8166963571845555,0.9953293387187407,2.1804141086492903,-0.014228184152553114,7389.453672279575,15.00270263010059,1.0,16.93000030517578,2
2025-12-09,아세아,360903.96875,관망,361888.6999062073,364350.5277967258,347117.73256309686,2193.0,30.65693227761632,2850.914195161953,매도,6840.509765625,16.93000030517578,240308.828125,185753.2171875,193279.72897135417,41.82712161319531,25.947613616302323,29.308431654314177,18.39797805862842,-21206665254.0,6840.509765625,0.0,1.2936994134665853,0.9610589696916967,1.8672623904780479,-0.9799122477581043,2995.778672884364,12.518689958881133,1.0,16.93000030517578,2
2025-12-09,KB금융,123896.4296875,관망,126158.03118179562,126158.03118179562,123011.45518973214,1023466.0,57.48032013292786,2138.233880927568,매도,6840.509765625,16.93000030517578,91208.47734375,113120.62734375,188707.12783203126,21.560800778339967,17.139622594950872,13.463237133024913,14.778829417760665,-21205654169.0,6840.509765625,0.0,0.8062939490831009,0.599450739584352,0.6565540534207089,2.0911457704109986,978.6137493822316,8.097563645315054,1.0,16.93000030517578,2
2025-12-09,고려아연,1448773.875,관망,1378149.826929587,1460544.549678402,1373245.3791469194,33090.0,77.75947309382913,83845.76036923309,매도,6840.509765625,16.93000030517578,356778.18671875,181111.574609375,212791.77574869792,51.04356397129697,23.687423850837323,21.560800778339967,17.139622594950872,-21205621079.0,6840.509765625,0.0,1.9699358668172158,0.8511211205045044,6.808411038925526,-0.9676686866002387,81707.52648830552,29.482763192957,1.0,16.93000030517578,2
2025-12-09,롯데쇼핑,70042.65625,매수,71310.83804839833,71505.94294045962,69262.23668175488,59966.0,49.00662743384234,1111.2659270628355,매도,6840.509765625,16.93000030517578,362106.0546875,181856.374609375,213308.32001953124,44.74741825488774,29.052853371680705,51.04356397129697,23.687423850837323,-21205681045.0,6840.509765625,0.0,1.9911650359537787,0.8525517175922795,0.3283634517565309,0.8122091266243578,-82734.49444217025,-6.296145716409228,1.0,16.93000030517578,1
2025-12-09,현대엘리베이터,82261.125,관망,82261.125,82788.43990384616,81558.03846153845,276178.0,87.2326944173879,3466.9073920631054,매도,6840.509765625,16.93000030517578,115086.826171875,231655.75205078124,189131.52639973958,9.806271675211155,6.5644397744901015,8.702536510165418,5.387229764009108,-21206301207.0,6840.509765625,0.0,0.4968010729413998,1.2248394356061212,0.43494136892934876,4.713003185635679,4075.0283126958166,1.1037351650457374,1.0,16.93000030517578,2
2025-12-09,현대차,304536.15625,관망,305528.13070032577,309496.02850162867,299080.2967732085,1229611.0,75.46093815108146,11991.200173181423,매도,6840.509765625,16.93000030517578,181714.8921875,240639.41376953124,189402.46481119792,34.85884746697147,14.440377349821443,10.016159193173602,7.700735631796585,-21204806817.0,6840.509765625,0.0,0.7551335391862892,1.2705189133066872,1.607878527629357,3.6439143587671223,12047.98611514282,24.84268827379787,1.0,16.93000030517578,2
2025-12-09,유한양행,115881.9609375,매도,116379.30840933476,116578.24739806868,115285.14397129828,228450.0,51.20772122015131,-104.50568359413592,매도,6840.509765625,16.93000030517578,373662.96875,303353.59912109375,208989.423046875,36.88157631279474,41.5248003614865,59.53897280587134,36.10973943396978,-21204760039.0,6840.509765625,0.0,1.2317736457804145,1.4515260853801843,0.5544872044146867,0.05588885088603157,871.3212670300127,-22.657396493076597,1.0,16.93000030517578,0
2025-12-10,고려아연,1451716.5,관망,1473296.0695945946,1481143.185810811,1437003.1570945946,20094.0,79.83191819467659,90478.09165992613,매도,6886.68017578125,15.770000457763672,340525.47109375,304070.3936523438,236472.64954427083,33.21830765581847,10.250923484491818,1.5641525018038098,6.010114710437771,-21210935740.0,6872.829052734375,0.0,1.119890256343361,1.2858586151013534,6.13904611293417,-0.930873863894374,90345.95955504634,31.65415515401466,1.0020153452007312,15.770000457763672,2
2025-12-10,현대오토에버,293056.0,관망,297533.93548387097,302011.87096774194,290568.2580645161,229149.0,80.95236743134097,29533.85206202374,매도,6886.68017578125,15.770000457763672,397398.61015625,247291.38037109375,224604.38313802084,42.60135966878432,23.539854970099718,36.31343596157777,16.336396390072736,-21210784086.0,6877.44609375,0.0,1.607005507267986,1.1010087021281842,1.304765276196392,1.9569520614233178,26873.316510236706,6.287923707206552,1.0013426614916898,15.770000457763672,2
2025-12-10,에스엘,42164.93359375,매도,43268.22537151592,43412.132994702784,41781.17993191837,138326.0,74.91638877964658,2416.423643221977,매도,6886.68017578125,15.770000457763672,116199.94765625,198306.6263671875,222120.22154947917,31.032848497641783,36.202869370636215,51.218323433632314,34.57216345498666,-21209845027.0,6886.68017578125,0.0,0.5859609927562,0.892789611786935,0.1898293334105891,2.0162668992586132,74.50358326220885,-20.18547493599053,1.0,15.770000457763672,0
2025-12-10,LG이노텍,287304.78125,관망,287801.84834558825,293766.65349264705,285316.51286764705,130142.0,80.89171936263885,15316.875588756462,매도,6886.68017578125,15.770000457763672,130647.6837890625,131837.54301757814,226876.93361002606,61.606032589218465,35.604944303763915,44.566638548083894,33.527402472646685,-21209868005.0,6886.68017578125,0.0,0.9909748073175408,0.5810971654094678,1.2663463697188455,-0.1217125464815727,11970.724340549816,17.03939404113457,1.0,15.770000457763672,2
2025-12-10,아모레퍼시픽홀딩스,26336.1171875,매도,26927.940045646064,27125.214331694755,26286.798615987827,167793.0,11.009166645472815,115.59117757847709,매도,6886.68017578125,15.770000457763672,136794.0046875,121694.30102539062,202527.55965169272,21.33632024785831,48.79355959293458,52.397905325052754,47.81555118199772,-21210547083.0,6886.68017578125,0.0,1.1240789711176282,0.6008777335523161,0.13003720201237257,1.1723307569813959,6349.527595498177,-31.061585077194444,1.0,15.770000457763672,0
2025-12-10,삼성증권,75330.0390625,매도,76564.95773565574,76659.95147974463,75140.05157432219,274822.0,49.12282136163365,940.4219270687172,매도,6886.68017578125,15.770000457763672,125432.86875,108158.19174804687,179800.10799153647,27.80349976182939,34.27351158802518,36.49372226428257,29.640789276252583,-21210852795.0,6886.68017578125,0.0,1.1597167696941002,0.6015468675532614,0.41896548285747376,87.70948999354422,-264.5658194091666,-8.690222502453178,1.0,15.770000457763672,0
2025-12-10,두산,880310.875,관망,878319.2214366515,886285.8356900453,868360.9536199095,70919.0,44.628088885415565,8794.898338513682,매도,6886.68017578125,15.770000457763672,285449.559375,158479.2788574219,198031.43149414062,68.58028232459702,45.50193016924568,52.35264138998334,39.58461057728814,-21210703769.0,6886.68017578125,0.0,1.8011790653831075,0.8002733589395429,4.445308850004686,-0.09202760315976799,14408.152324819064,16.22764093461368,1.0,15.770000457763672,2
2025-12-10,하나금융지주,89801.46875,매도,91762.19950873364,91860.23604667032,89605.39567412664,465642.0,49.13294824314116,1049.8893771464354,매도,6886.68017578125,15.770000457763672,183989.484375,208483.52744140624,189168.00008138022,7.008418930496272,19.388355414575805,24.71129501513352,20.66477776898928,-21213464468.0,6886.68017578125,0.0,0.8825132931747318,1.1021077949321052,0.4747180744701395,1.6504821211051786,-2497.910324685785,-17.702876084637246,1.0,15.770000457763672,0
2025-12-10,기아,118210.640625,관망,118593.8193628444,119072.79278514993,116869.51504254458,700984.0,71.00839875406487,2686.9651304390864,매도,6886.68017578125,15.770000457763672,191342.24375,213064.996484375,190685.89555664064,9.488418025664046,18.28657259497979,7.008418930496272,19.388355414575805,-21212763484.0,6886.68017578125,0.0,0.8980463563100191,1.117361071003214,0.6199233576239368,0.5054140305213017,1637.075753292651,2.4799990951677744,1.0,15.770000457763672,2
2025-12-10,현대해상,29000.0,매도,29250.0,29400.0,28800.0,166074.0,59.81308411214953,359.377140468423,매도,6886.68017578125,15.770000457763672,136282.9625,129023.4935546875,169375.7823404948,14.675239854716528,25.411530059677055,34.63624481091582,25.625026229840596,-21217659336.0,6886.68017578125,0.0,1.0562647061035866,0.7617588050180196,0.17121692132882096,0.09668302153427599,-4266.16328577495,-19.96100495619929,1.0,15.770000457763672,0
2025-12-10,롯데웰푸드,116883.5625,관망,117855.16318578554,118535.2836658354,116786.40243142143,11736.0,35.59322033898306,549.7243221802346,매도,6886.68017578125,15.770000457763672,137839.675,132477.6716796875,171043.3147623698,22.60317255171204,26.51464820100706,14.675239854716528,25.411530059677055,-21217647600.0,6886.68017578125,0.0,1.040474770218464,0.774527036404425,0.6833565092116354,-0.9293327071064706,190.34718171181157,7.92793269699551,1.0,15.770000457763672,2
2025-12-10,삼성SDI,317500.0,관망,326000.0,329000.0,314000.0,637865.0,59.50920245398773,5923.441188807017,매도,6886.68017578125,15.770000457763672,139644.9890625,136252.1033203125,150832.52504882813,44.571105020083074,27.164217585631206,19.335325690729167,24.117368845241096,-21217075205.0,6886.68017578125,0.0,1.0249015292939092,0.9033337025698165,2.104983655860814,8.742859324881625,8032.500670794703,25.235779329353907,1.0,15.770000457763672,2
2025-12-10,HL만도,54199.03125,관망,55085.92448863637,55184.468181818185,53509.22539772727,856459.0,79.96108208222583,5062.247645618212,매도,6886.68017578125,15.770000457763672,46555.5783203125,96792.32954101563,138342.3224609375,6.283490390172532,12.707710490025358,2.2750085461200102,18.45810355436586,-21216182448.0,6886.68017578125,0.0,0.48098417034776125,0.6996581221075425,0.3917747677346078,10.919765629349218,5098.55878233998,4.008481844052522,1.0,15.770000457763672,2
2025-12-10,HS효성첨단소재,192027.296875,관망,193408.7882194245,194099.5338916367,191632.5850623073,4521.0,38.55931606360845,164.44207688761526,매도,6886.68017578125,15.770000457763672,86492.6546875,105538.02583007813,138418.70305989584,33.884642977979766,15.810305101833123,19.537458539844128,10.942154211591125,-21215898824.0,6886.68017578125,0.0,0.8195401989682639,0.7624549536807194,1.3872929931434694,-0.994292776404588,1870.7937039466415,14.347184438135638,1.0,15.770000457763672,2
2025-12-10,한미약품,431920.78125,관망,425444.4604238754,438397.1020761246,422953.5677984429,79241.0,37.5,2703.390683961741,매도,6886.68017578125,15.770000457763672,157355.8421875,116106.50981445312,142619.09407552084,51.91271883533344,29.09870915695741,23.087800376580542,19.97286346792523,-21216453076.0,6886.68017578125,0.0,1.3552714868353755,0.8141021408604057,3.028491970516134,-0.8749141663759505,2720.090281579396,28.8249184587529,1.0,15.770000457763672,2
2025-12-10,BGF리테일,106414.609375,매수,107675.67584890612,107675.67584890612,106317.6042616226,10725.0,43.93941427699817,708.6718425637373,매도,6886.68017578125,15.770000457763672,156138.7640625,117960.57348632812,141802.15319010417,40.75448223081824,33.835420592111106,51.91271883533344,29.09870915695741,-21216463801.0,6886.68017578125,0.0,1.3236521275525743,0.8318672942024137,0.7504442420725264,-0.8646533991241907,-1994.7188413980039,-11.158236604515203,1.0,15.770000457763672,1
2025-12-10,HD현대,204649.28125,관망,210581.1444746377,210581.1444746377,204154.95931461357,115168.0,45.21355115409843,2431.5265198339766,매도,6886.68017578125,15.770000457763672,130725.840625,95991.17377929688,141417.2124511719,25.700152060200384,23.009347204748774,17.60089728344872,19.592017778944545,-21217695862.0,6886.68017578125,0.0,1.3618527149752866,0.6787799880614986,1.4471313477534475,-0.1536991857970077,2822.839775712506,8.099254776751664,1.0,15.770000457763672,2
2025-12-10,POSCO홀딩스,311168.875,관망,314631.8036565978,317600.0282193959,309684.762718601,230831.0,46.625138366308086,2748.6084017437533,관망,6886.68017578125,15.770000457763672,481061.510546875,258662.82421875,161724.7680175781,38.356239802585044,22.747554432868334,33.85838167825928,15.908157651193,-21217792349.0,6886.68017578125,0.0,1.8598015080050445,1.599401423724012,1.9240644387022932,2.7843008672557668,3085.615132910065,4.4978581243257665,1.0,15.770000457763672,2
2025-12-10,SK하이닉스,585820.875,관망,569853.0146933561,591808.8226149915,568855.0234241908,3986083.0,54.05484081239504,11281.542671801406,매도,6886.68017578125,15.770000457763672,201492.36015625,289723.9205078125,163183.34099934896,14.25817465686354,6.876702950683018,5.037008945383717,11.696315979827318,-21216367157.0,6886.68017578125,0.0,0.6954633217826303,1.775450353777034,3.5899551474579576,42.11236453308529,18937.33950485225,9.221165711479824,1.0,15.770000457763672,2
2025-12-11,포스코퓨처엠,221734.453125,관망,224730.8646537162,224730.8646537162,215242.22814611485,502574.0,75.47498570719914,5232.053719976189,매도,6901.0,14.850000381469727,82336.048046875,148491.039453125,167504.8458170573,30.968667107379584,9.601117920611724,8.588497134221557,5.38509769749881,-21221537725.0,6894.556079101562,0.0,0.5544849598340005,0.8864880220558008,1.3237494834458121,1.2143140382259898,5796.891246432366,22.380169973158026,1.000934638985383,14.850000381469727,2
2025-12-11,HD현대,200694.71875,관망,206626.5823583744,208109.548260468,200694.71875,155426.0,49.59613073946015,2042.8870165135304,매도,6901.0,14.850000381469727,148661.171484375,161077.63671875,171438.6598795573,61.168857069221325,30.011451615072655,48.85333368272624,18.37600558280871,-21222159847.0,6895.988061523438,0.0,0.9229162689042005,0.9395642548297662,1.170650300760612,-0.8001075174780207,7699.589853697922,12.315523386495087,1.0007267904804718,14.850000381469727,2
2025-12-11,현대모비스,356308.125,관망,365697.6595006935,370145.333737864,355813.9389736477,378606.0,85.24594412481211,16014.084583929509,매도,6901.0,14.850000381469727,173060.253125,141383.0126953125,178046.90205078124,46.331579753432244,47.722534485864855,34.74869431960803,44.64995195665432,-21222204819.0,6898.13603515625,0.0,1.2240526625214412,0.7940773530279581,2.001203732814045,1.4443224956744052,15824.243680173773,11.582885433824217,1.0004151795251868,14.850000381469727,2
2025-12-11,고려아연,1506646.375,관망,1473296.129720052,1523321.497639974,1447793.0009765625,51780.0,81.48146691411667,99025.14362089708,매도,6901.0,14.850000381469727,583174.525390625,237865.18623046874,213531.79231770834,69.68062774674566,37.66526379581611,39.06769033528937,32.99545419715342,-21222008695.0,6901.0,0.0,2.4517018847204666,1.1139567726596673,7.055840999818427,-0.12911852262979973,118011.54491724586,30.612937411456286,1.0,14.850000381469727,2
2025-12-11,아세아,368289.46875,관망,365827.6407503343,382075.7055481284,360411.6191510696,26264.0,38.51352104727327,1908.1595064802093,매도,6901.0,14.850000381469727,139914.84921875,197930.4106933594,201865.75252278647,41.89386006076649,18.21293456813574,16.192570812979678,14.607435940367726,-21219518201.0,6901.0,0.0,0.7068890966710057,0.9805051536466897,1.8244276909151678,-0.9068087386322912,3102.3227899332414,25.701289247786814,1.0,14.850000381469727,2
2025-12-11,셀트리온,177068.65625,관망,177637.69719424413,182190.07142788413,176120.23392973223,987330.0,48.535595426182816,1554.4026696469518,매도,6901.0,14.850000381469727,167941.50859375,133090.75483398436,203316.77693684897,56.75115889038471,35.604796619730315,50.521016929173705,26.845646368585875,-21219056021.0,6901.0,0.0,1.2618570598929881,0.6545979964817311,0.8709003699433926,0.880091402456441,819.8373365755251,6.230141961211004,1.0,14.850000381469727,2
2025-12-11,LG화학,363164.53125,관망,377075.0741706566,378068.68437927496,363164.53125,278618.0,49.35622711537428,519.3849571181345,매도,6901.0,14.850000381469727,248968.54375,156877.20034179688,211478.8999511719,62.14675921131232,50.524558697573816,41.30999839623242,41.33372101790729,-21218509266.0,6901.0,0.0,1.5870282182978708,0.741810177649014,1.7172613028243036,0.039088227286797395,6586.47275074388,20.8367608150799,1.0,14.850000381469727,2
2025-12-11,롯데웰푸드,118826.765625,관망,117077.88436477922,120867.12709525756,116494.92394470565,35803.0,50.40648758898862,587.6966078974074,매도,6901.0,14.850000381469727,63164.0310546875,195359.44526367186,187573.82942708334,2.499313487657201,2.7913582733750157,0.6182224466462708,3.509548442389589,-21205502567.0,6901.0,0.0,0.32332212537477545,1.0415069408156166,0.6334933076108691,-0.9050280515139859,294.7156819642951,1.8810910410109303,1.0,14.850000381469727,2
2025-12-11,한국타이어앤테크놀로지,57766.37890625,관망,58935.34441531408,58935.34441531408,57084.48235929596,499676.0,55.00000143212761,2527.566578709979,매도,6901.0,14.850000381469727,48298.7072265625,180544.13569335936,183420.10843098958,3.0786604236458746,2.3115907511132994,2.507458154280234,2.485321882897005,-21205209404.0,6901.0,0.0,0.2675174524006375,0.984320297473206,0.3149402723637804,1.4195861761729285,1805.7301337793178,0.5712022693656404,1.0,14.850000381469727,2
2025-12-11,삼성화제,604928.5625,관망,475781.11542658735,604928.5625,464258.6666170635,194188.0,81.49606273990045,17723.556369284925,매도,6901.0,14.850000381469727,175215.24140625,192285.4263183594,191885.51858723958,35.366394175953324,9.124953115091873,2.1729393339233116,2.175318769230462,-21201828599.0,6901.0,0.0,0.911224759780562,1.0020840954234802,3.1525493270873013,-0.9390613933208791,14948.822816191212,33.193454842030015,1.0,14.850000381469727,2
2025-12-11,SK하이닉스,563865.0625,관망,581828.905199115,587816.8527654867,563865.0625,4021907.0,62.72377374171408,10964.410637244931,매도,6901.0,14.850000381469727,282634.73046875,210039.8735839844,201722.37623697918,69.9422578844778,30.131312114586443,40.096308754932515,16.644352168546938,-21198054060.0,6901.0,0.0,1.3456241695733957,1.041232398220582,2.795252926415973,15.258800653277707,11183.11068623315,29.845949129545282,1.0,14.850000381469727,2
2025-12-11,삼성증권,74190.109375,매도,75994.99039692701,76279.97161091548,74190.109375,457609.0,53.16455630313864,711.3398932739947,매도,6901.0,14.850000381469727,288813.5890625,204380.85366210938,203619.62135416668,38.53781292852196,44.93869275524598,40.7506900323449,37.665718036326254,-21198576372.0,6901.0,0.0,1.41311470173218,1.00373850173613,0.3643563860967854,6.0724541365933575,-198.19140966393752,-2.2128771038229402,1.0,14.850000381469727,0
2025-12-11,이수페타시스,147903.609375,관망,147903.609375,156286.80990637653,146406.60928011133,3541957.0,72.85464321364024,9672.955130587856,매도,6901.0,14.850000381469727,148685.109375,137387.4673339844,202695.352734375,21.559184532571738,19.8237715049154,21.2334321813842,23.219497184105442,-21197101728.0,6901.0,0.0,1.0822319696275602,0.6778027492027691,0.7296842644874172,1.1707690327641789,11555.214157672832,0.3257523511875391,1.0,14.850000381469727,2
2025-12-11,삼성SDI,308000.0,관망,321000.0,321500.0,308000.0,463386.0,62.58064516129033,5552.43974762148,매도,6901.0,14.850000381469727,128442.72578125,149825.53481445313,202905.5884440104,17.644282731985147,11.90825903431315,1.7828554116883248,12.62608892419296,-21197245662.0,6901.0,0.0,0.8572819442314421,0.738400238078193,1.517947348626079,8.08012462524249,5018.484772180469,15.861427320296823,1.0,14.850000381469727,2
2025-12-11,한솔케미칼,228378.578125,관망,233827.9585140998,234818.7549484816,225406.18882185468,42635.0,64.96815836842273,4277.020294087095,매도,6901.0,14.850000381469727,149620.9125,161103.65703125,161986.65302734374,28.776900296452123,18.29897333397189,22.88380081593456,13.99925066699978,-21197448410.0,6901.0,0.0,0.9287244948820582,0.9945489583271736,1.4098604660128953,-0.6375006376791879,4778.015379475473,5.893099480517563,1.0,14.850000381469727,2
2025-12-11,삼성에피스홀딩스,569000.0,관망,572000.0,606000.0,563000.0,1277380.0,78.44092570036541,20042.73543035216,매도,6901.0,14.850000381469727,196113.801171875,160850.70634765626,171094.4899251302,46.692006091718646,29.264744348473663,15.44027882101551,24.503103293316848,-21196643059.0,6901.0,0.0,1.2192287222413716,0.9401279165567719,3.325647718105887,17.578181130648517,19213.495651047055,31.251727270703135,1.0,14.850000381469727,2
2025-12-11,영원무역홀딩스,200670.4375,관망,191348.33893643031,203123.62133251835,188797.02775061125,57924.0,75.11811999015019,11416.440288620855,매도,6901.0,14.850000381469727,115334.53125,119560.434375,157167.79086914062,51.59454333793303,27.408469716797498,23.878448624925255,20.520203693867927,-21197696649.0,6901.0,0.0,0.9646546690208109,0.7607184252818514,1.2767911058002979,-0.8033087486247504,12894.598152326435,27.716094713007777,1.0,14.850000381469727,2
2025-12-11,한국앤컴퍼니,26633.642578125,매도,26924.720639088115,27215.79870005123,26585.129567964483,248557.0,54.666663445881,692.4613419826055,매도,6901.0,14.850000381469727,148059.250390625,144928.76455078126,161609.14584960937,30.719788105381866,33.21967045895836,44.09465213249052,35.23996762489482,-21199963891.0,6901.0,0.0,1.021600169224839,0.8967856601732764,0.16480281755161183,8.869639453621346,-1507.1052986284485,-13.374864027108657,1.0,14.850000381469727,0
2025-12-11,두산,844461.125,관망,884294.1969339623,884294.1969339623,844461.125,119173.0,48.94259406279645,4999.688687345479,매도,6901.0,14.850000381469727,241248.85546875,176262.06201171875,147621.68030598958,54.44893659690005,25.027158930013297,29.23219061645261,15.706241406004073,-21201791150.0,6901.0,0.0,1.368694163198378,1.194012028899573,5.720441084599529,-0.9580773697017155,252.9635691619551,25.21674598044744,1.0,14.850000381469727,2
2025-12-11,미스토홀딩스,41891.515625,매도,42915.638824214206,42915.638824214206,41598.90899665309,197314.0,57.92683045953433,1121.4378613845329,매도,6901.0,14.850000381469727,484680.378125,250719.9984375,170790.61803385417,5.0903364826008035,25.00300778960548,36.368168924950574,27.526886680887266,-21201538453.0,6901.0,0.0,1.933154040944293,1.4679963180869935,0.24527995804017905,3.595323489682799,-1445.897004451224,-31.27783244234977,1.0,14.850000381469727,0
2025-12-12,삼성SDI,308000.0,관망,310000.0,310000.0,306000.0,304163.0,69.28571428571428,5198.493436178367,매도,6827.41015625,15.739999771118164,86278.422265625,236897.406640625,166818.61910807292,4.897471800581651,2.0582569064565583,0.5858922325100013,2.0968298428603886,-21202796779.0,6893.641015625,0.0,0.3642016326354723,1.4200897232409757,1.8463166860316904,-0.6727688393284598,4931.660089467634,4.31157956807165,0.9903924705065317,15.739999771118164,2
2025-12-12,삼성에피스홀딩스,661000.0,관망,571000.0,689000.0,570000.0,2493488.0,82.38805970149254,25912.14812217612,매도,6827.41015625,15.739999771118164,235330.39921875,133121.05434570313,171500.8756998698,49.504669475279,38.12706592281061,30.770805837680907,40.12904666996611,-21204713010.0,6827.41015625,0.0,1.7677924831305694,0.7762120968913758,3.854207725194151,24.810367671414376,23744.1024512469,18.733863637598095,1.0,15.739999771118164,2
2025-12-12,HD현대일렉트릭,860949.125,관망,850013.2816108546,871884.9683891454,844048.276125866,134492.0,71.48148587956187,18102.518593893383,매도,6827.41015625,15.739999771118164,360675.2234375,169326.1918457031,184273.77400716147,39.051082909045775,36.524570203048164,9.228687249656053,34.868514788775194,-21204873833.0,6827.41015625,0.0,2.13006162546998,0.9188838333507109,4.672119674319693,-0.10044813055982882,16423.599249956573,29.82239565938972,1.0,15.739999771118164,2
2025-12-12,SK하이닉스,569853.0,관망,563865.0525394045,577836.9299474605,558875.0963222417,2646148.0,64.32011225614175,11068.66504735325,매도,6827.41015625,15.739999771118164,532649.570703125,289366.36455078126,207857.71681315106,9.424047940366771,24.113113897982036,0.9623928850680964,23.843235715055066,-21206180363.0,6827.41015625,0.0,1.8407445921713186,1.392136741359959,2.741553254490216,3.7150595496888874,10630.16952785071,8.461655055298674,1.0,15.739999771118164,2
2025-12-12,KB금융,123994.7578125,관망,123896.42731463123,124781.40179545005,122519.80034446868,918020.0,60.90225743572649,1354.7748694009497,매도,6827.41015625,15.739999771118164,59299.371484375,221828.3779296875,200215.0153157552,3.9868215508470066,1.7596400754315327,2.386498578918724,2.795842795685261,-21204060065.0,6827.41015625,0.0,0.2673209444067206,1.1079507577383558,0.6193079855521839,8.787724030577975,1777.4142504407791,1.6003229719282825,1.0,15.739999771118164,2
2025-12-12,삼성물산,252031.1875,관망,251537.0087009804,254502.081495098,247583.57830882352,201019.0,72.56096749833185,9594.769930970448,매도,6827.41015625,15.739999771118164,121382.18984375,233005.7521484375,201260.8953938802,22.140334966622447,7.768113334959992,8.878871606675162,3.476189811961426,-21204193274.0,6827.41015625,0.0,0.520940743842336,1.1577298793808435,1.2522610863216084,-0.3985572722811973,8223.308370463215,13.261463359947285,1.0,15.739999771118164,2
